city,district,date,city_detainees,district_detainees,district_en,location,lat,lon,city_lon,city_lat,city_en
Санкт-Петербург,Отдел полиции № 31 Кировского района г. Санкт-Петербурга,2022-03-02,374,3,Police Department No. 31 Kirovsky District of St. Petersburg,Отдел полиции № 31 Кировского района г. Санкт-Петербурга,59.88848,30.26436,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,2022-03-02,374,2,Police Department No. 55 Kolpinsky District of St. Petersburg,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,59.73548,30.58887,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 70 Невского района г. Санкт-Петербурга,2022-03-02,374,2,Police Department No. 70 Nevsky District of St. Petersburg,Отдел полиции № 70 Невского района г. Санкт-Петербурга,59.88335,30.45471,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 86 Приморского района г. Санкт-Петербурга,2022-03-02,374,1,Police Department No. 86 Primorsky District of St. Petersburg,Отдел полиции № 86 Приморского района г. Санкт-Петербурга,60.01035,30.2651,30.36091,59.93106,St. Petersburg
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 21",2022-03-02,374,21,NA,NA,NA,NA,30.36091,59.93106,St. Petersburg
Москва,ОМВД Свиблово,2022-03-02,317,20,NA,"ОМВД Свиблово, Москва",NA,NA,37.6173,55.75583,Moscow
Москва,ОМВД России по Ломоновскому району г. Москвы,2022-03-02,317,3,NA,ОМВД России по Ломоновскому району г. Москвы,NA,NA,37.6173,55.75583,Moscow
Москва,Отдел МВД России по Нижегородскому району,2022-03-02,317,9,Department of the Ministry of Internal Affairs of Russia in Nizhny Novgorod District,"Отдел МВД России по Нижегородскому району, Москва",55.73482,37.68153,37.6173,55.75583,Moscow
Москва,ОМВД России по району Чертаново Северное г. Москвы,2022-03-02,317,13,OMVD of Russia in the region of Chertanovo North Moscow,ОМВД России по району Чертаново Северное г. Москвы,55.62478,37.60313,37.6173,55.75583,Moscow
Москва,ОМВД России по району Коньково г. Москвы,2022-03-02,317,20,OMVD of Russia in the area of ​​Konkovo ​​Moscow,ОМВД России по району Коньково г. Москвы,55.6403,37.5181,37.6173,55.75583,Moscow
Москва,Отдел МВД по Гагаринскому району,2022-03-02,317,8,Department of the Ministry of Internal Affairs for the Gagarin district,"Отдел МВД по Гагаринскому району, Москва",55.6973,37.55717,37.6173,55.75583,Moscow
Москва,ОМВД России по району Тверской г. Москвы,2022-03-02,317,17,OMVD of Russia in the district of Tver Moscow,ОМВД России по району Тверской г. Москвы,55.76997,37.61325,37.6173,55.75583,Moscow
Москва,Отдел полиции Ильинский УМВД по Красногорскому району,2022-03-02,317,1,Police Department Ilyinsky Ministry of Internal Affairs in Krasnogorsk District,"Отдел полиции Ильинский УМВД по Красногорскому району, Москва",55.8263313,37.326297,37.6173,55.75583,Moscow
Москва,ОМВД России по району Теплый Стан г. Москвы,2022-03-02,317,1,OMVD of Russia in the area of ​​the warm standard of Moscow,ОМВД России по району Теплый Стан г. Москвы,55.6096,37.51387,37.6173,55.75583,Moscow
Москва,ОМВД России по району Филевский парк г. Москвы,2022-03-02,317,19,OMVD of Russia in the district Filevsky Park of Moscow,ОМВД России по району Филевский парк г. Москвы,55.74642,37.50365,37.6173,55.75583,Moscow
Москва,ОМВД России по району Дегунино Восточное г. Москвы,2022-03-02,317,20,OMVD of Russia in the area of ​​Degunino Eastern Moscow,ОМВД России по району Дегунино Восточное г. Москвы,55.87035,37.56161,37.6173,55.75583,Moscow
Москва,ОМВД России по району Тропарево-Никулино г. Москва,2022-03-02,317,1,OMVD of Russia in the District Troparevo-Nikulino Moscow,ОМВД России по району Тропарево-Никулино г. Москва,55.67482,37.49531,37.6173,55.75583,Moscow
Москва,ОМВД России по району Чертаново Центральное г. Москвы,2022-03-02,317,14,OMVD of Russia in the area of ​​Chertanovo Central Moscow,ОМВД России по району Чертаново Центральное г. Москвы,55.6187,37.59461,37.6173,55.75583,Moscow
Москва,ОМВД России по району Сокольники г. Москвы,2022-03-02,317,17,OMVD of Russia in the area of ​​Sokolniki in Moscow,ОМВД России по району Сокольники г. Москвы,55.78633,37.67562,37.6173,55.75583,Moscow
Москва,ОМВД по обслуживанию ВВЦ,2022-03-02,317,1,NA,"ОМВД по обслуживанию ВВЦ, Москва",NA,NA,37.6173,55.75583,Moscow
Москва,ОМВД России по району Хамовники г. Москвы,2022-03-02,317,1,OMVD of Russia in the area of ​​Khamovnikov Moscow,ОМВД России по району Хамовники г. Москвы,55.72544,37.56238,37.6173,55.75583,Moscow
Москва,ОМВД России по району Фили-Давыдково г. Москвы,2022-03-02,317,6,OMVD of Russia in the district of Fili-Davydkovo G. Moscow,ОМВД России по району Фили-Давыдково г. Москвы,55.74648,37.4272,37.6173,55.75583,Moscow
Москва,ОМВД России по району Преображенское г. Москвы,2022-03-02,317,25,OMVD of Russia for the district of Transfiguration Moscow,ОМВД России по району Преображенское г. Москвы,55.7906,37.71015,37.6173,55.75583,Moscow
Москва,Отдел МВД России по Мещанскому району г. Москвы,2022-03-02,317,3,Department of the Ministry of Internal Affairs of Russia in the Meshchansky district of Moscow,Отдел МВД России по Мещанскому району г. Москвы,55.7685,37.63139,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Хорошево-Мневники г. Москвы,2022-03-02,317,26,Department of the Ministry of Internal Affairs of Russia in the district of Khoroshevo-Mesvniki Moscow,Отдел МВД России по району Хорошево-Мневники г. Москвы,55.79041,37.4642,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Гольяново г. Москвы,2022-03-02,317,1,"Department of the Ministry of Internal Affairs of Russia in the district of Goljanovo, Moscow",Отдел МВД России по району Гольяново г. Москвы,55.81642,37.79605,37.6173,55.75583,Moscow
Москва,ОМВД России по району Ясенево г. Москвы,2022-03-02,317,1,OMVD of Russia in the district of Yasenevo Moscow,ОМВД России по району Ясенево г. Москвы,55.6096,37.51387,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Лефортово,2022-03-02,317,22,Department of the Ministry of Internal Affairs of Russia for Lefortovo district,"Отдел МВД России по району Лефортово, Москва",55.75797,37.68042,37.6173,55.75583,Moscow
Москва,ОМВД России по району Таганский г. Москвы,2022-03-02,317,1,OMVD of Russia for the Tagansky district of Moscow,ОМВД России по району Таганский г. Москвы,55.73482,37.68153,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-03-02,317,1,Department of the Ministry of Internal Affairs of Russia in the district of China-city of Moscow,Отдел МВД России по району Китай-город г. Москвы,55.7685,37.63139,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Жулебино г. Москвы,2022-03-02,317,15,NA,Отдел МВД России по району Жулебино г. Москвы,NA,NA,37.6173,55.75583,Moscow
Москва,ОМВД Ярославский,2022-03-02,317,16,OMVD Yaroslavsky,"ОМВД Ярославский, Москва",55.86023,37.68909,37.6173,55.75583,Moscow
Москва,ОМВД Алексеевский,2022-03-02,317,1,OMVD Alekseevsky,"ОМВД Алексеевский, Москва",55.80824,37.64391,37.6173,55.75583,Moscow
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 34",2022-03-02,317,34,NA,NA,NA,NA,37.6173,55.75583,Moscow
Новосибирск,Отдел полиции № 6 «Октябрьский»,2022-03-02,43,15,"Police Department No. 6 ""Oktyabrsky""","Отдел полиции № 6 «Октябрьский», Новосибирск",55.00933,82.95998,82.89638,54.98327,Novosibirsk
Новосибирск,Отдел полиции № 1 «Центральный»,2022-03-02,43,26,"Police Department No. 1 ""Central""","Отдел полиции № 1 «Центральный», Новосибирск",55.04404,82.92045,82.89638,54.98327,Novosibirsk
Новосибирск,Отдел полиции № 10 «Советский»,2022-03-02,43,1,"Police Department No. 10 ""Soviet""","Отдел полиции № 10 «Советский», Новосибирск",54.85858,83.09814,82.89638,54.98327,Novosibirsk
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,43,1,NA,NA,NA,NA,82.89638,54.98327,Novosibirsk
Екатеринбург,Отдел полиции № 5 УМВД по городу Екатеринбургу,2022-03-02,21,17,Police Department No. 5 Ministry of Internal Affairs in Ekaterinburg,"Отдел полиции № 5 УМВД по городу Екатеринбургу, Екатеринбург",56.81432,60.5832,60.64541,56.8431,Yekaterinburg
Екатеринбург,Отдел полиции № 9 УМВД по городу Екатеринбургу,2022-03-02,21,1,Department of Police No. 9 UMVD in the city of Yekaterinburg,"Отдел полиции № 9 УМВД по городу Екатеринбургу, Екатеринбург",56.81432,60.5832,60.64541,56.8431,Yekaterinburg
Екатеринбург,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,21,1,NA,NA,NA,NA,60.64541,56.8431,Yekaterinburg
Челябинск,Отдел полиции № 3 (Советский район) УМВД по городу Челябинску,2022-03-02,16,9,Police Department No. 3 (Soviet District) Ministry of Internal Affairs in the city of Chelyabinsk,"Отдел полиции № 3 (Советский район) УМВД по городу Челябинску, Челябинск",55.55446,37.71011,61.43684,55.16444,Chelyabinsk
Калининград,Отдел полиции № 3 УМВД по городу Калининграду,2022-03-02,10,10,Police Department No. 3 Ministry of Internal Affairs in the city of Kaliningrad,"Отдел полиции № 3 УМВД по городу Калининграду, Калининград",55.76997,37.61325,20.45221,54.71043,Kaliningrad
Курган,Отдел полиции № 1 УМВД по г. Кургану,2022-03-02,8,8,Police Department No. 1 Umvd for the city of Kurgan,Отдел полиции № 1 УМВД по г. Кургану,55.44414,65.35869,65.34932,55.45905,Kurgan
Архангельск,"Задержаны, но пока неизвестно, в каких отделах находятся: 7",2022-03-02,7,7,NA,NA,NA,NA,40.55058,64.54585,Arkhangelsk
Ростов-на-Дону,Отдел полиции № 3 УМВД по городу Ростову-на-Дону,2022-03-02,5,3,Police Department No. 3 UMVD in the city of Rostov-on-Don,"Отдел полиции № 3 УМВД по городу Ростову-на-Дону, Ростов-на-Дону",47.22495,39.71789,39.70151,47.23571,Rostov-on-Don
Ростов-на-Дону,Отдел полиции № 4 УМВД по городу Ростову-на-Дону,2022-03-02,5,1,Police Department No. 4 Ministry of Internal Affairs in the city of Rostov-on-Don,"Отдел полиции № 4 УМВД по городу Ростову-на-Дону, Ростов-на-Дону",47.220843,39.693271,39.70151,47.23571,Rostov-on-Don
Ростов-на-Дону,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,5,1,NA,NA,NA,NA,39.70151,47.23571,Rostov-on-Don
Казань,Отдел полиции № 1 «Авиастроительный» УМВД по г. Казани,2022-03-02,5,2,"Police Department No. 1 ""Aircraft Building"" Ministry of Internal Affairs for the city of Kazan",Отдел полиции № 1 «Авиастроительный» УМВД по г. Казани,55.7878944,49.1233294,49.12333,55.78789,Kazan
Казань,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-02,5,3,NA,NA,NA,NA,49.12333,55.78789,Kazan
Мурманск,Отдел полиции № 1 УМВД по городу Мурманску,2022-03-02,4,4,Police Department No. 1 Ministry of Internal Affairs in the city of Murmansk,"Отдел полиции № 1 УМВД по городу Мурманску, Мурманск",68.96289,33.0691,33.08558,68.97331,Murmansk
Пермь,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,2022-03-02,4,2,Police Department No. 6 (Leninsky District) Umvd in Perm,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,58.01358,56.25538,56.22697,58.00917,Perm
Краснодар,Отдел полиции (Центральный округ) УМВД по городу Краснодару,2022-03-02,3,1,Police Department (Central District) Ministry of Internal Affairs in the city of Krasnodar,"Отдел полиции (Центральный округ) УМВД по городу Краснодару, Краснодар",45.02027,38.96859,38.97457,45.03604,Krasnodar
Краснодар,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-02,3,2,NA,NA,NA,NA,38.97457,45.03604,Krasnodar
Иркутск,Отдел полиции № 7 УМВД по г. Иркутску,2022-03-02,3,1,Police Department No. 7 UMVD in Irkutsk,Отдел полиции № 7 УМВД по г. Иркутску,52.2749,104.3199,104.289,52.28548,Irkutsk
Иркутск,Отдел полиции № 5 УМВД по г. Иркутску,2022-03-02,3,2,Police Department No. 5 Umvd in Irkutsk,Отдел полиции № 5 УМВД по г. Иркутску,52.29083,104.294,104.289,52.28548,Irkutsk
Ставрополь,Отдел полиции № 2 УМВД по г. Ставрополю,2022-03-02,2,2,Police Department No. 2 UMVD in Stavropol,Отдел полиции № 2 УМВД по г. Ставрополю,45.050999,41.9830748,41.9632,45.03901,Stavropol
Владимир,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-02,2,2,NA,NA,NA,NA,40.38958,56.1428,Vladimir
Тамбов,Отдел полиции № 1 УМВД по г. Тамбову,2022-03-02,2,1,Police Department No. 1 UMVD in Tambov,Отдел полиции № 1 УМВД по г. Тамбову,52.709369,41.465676,41.43961,52.73711,Tambov
Тамбов,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,2,1,NA,NA,NA,NA,41.43961,52.73711,Tambov
Звенигород,Отдел полиции по городскому округу Звенигород,2022-03-02,2,2,NA,"Отдел полиции по городскому округу Звенигород, Звенигород",NA,NA,NA,NA,NA
Брянск,УМВД России по г. Брянску,2022-03-02,2,2,Ministry of Internal Affairs of Russia in Bryansk,УМВД России по г. Брянску,53.26081,34.34316,34.41611,53.26353,Bryansk
Вологда,Отдел полиции № 1 УМВД по г. Вологде,2022-03-02,1,1,Police Department No. 1 Umvd in Vologda,Отдел полиции № 1 УМВД по г. Вологде,59.20854,39.88498,39.89781,59.21807,Vologda
Струнино,Отдел МВД по Александровскому району,2022-03-02,1,1,NA,NA,NA,NA,38.5844632,56.3745612,String
Александров,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,38.712037,56.3947309,Alexandrov
Тюмень,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,65.56186,57.15534,Tyumen
Владикавказ,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,NA,NA,NA
Феодосия,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-02,1,2,NA,NA,NA,NA,35.382433,45.031933,Feodosia
Мурино,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,30.44899,60.04536,Murino
Нижний Тагил,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,59.98162,57.92149,Nizhny Tagil
Якутск,Отдел полиции № 2 МУ МВД России «Якутское»,2022-03-02,1,1,"Police Department No. 2 of the Ministry of Internal Affairs of Russia ""Yakutskoe""","Отдел полиции № 2 МУ МВД России «Якутское», Якутск",62.03280075,129.721815,129.7422,62.03969,Yakutsk
Заречный,Отдел полиции № 29 МО МВД «Заречный»,2022-03-02,1,1,NA,"Отдел полиции № 29 МО МВД «Заречный», Заречный",NA,NA,NA,NA,NA
Дубна,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,37.1669,56.73202,Dubna
Томск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,84.94805,56.48843,Tomsk
Туймазы,Отдел МВД по Туймазинскому району,2022-03-02,1,1,Department of the Ministry of Internal Affairs in the Tuyimazinsky district,"Отдел МВД по Туймазинскому району, Туймазы",53.8990727,27.5528741,53.6947066,54.6003824,Tuymase
Люберцы,Отдел МВД России по району Некрасовка,2022-03-02,1,1,NA,"Отдел МВД России по району Некрасовка, Люберцы",NA,NA,37.88873,55.68081,Lyubertsy
Красноярск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,92.89325,56.01528,Krasnoyarsk
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,44.00588,56.32687,Nizhny Novgorod
Иваново,Отдел полиции № 1 «Ленинский»,2022-03-02,1,1,"Police Department No. 1 ""Leninsky""","Отдел полиции № 1 «Ленинский», Иваново",55.91326,37.76768,40.97665,57.00507,Ivanovo
Самара,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,50.16064,53.20377,Samara
Ярославль,Управление МВД России по Ярославской области,2022-03-02,1,1,Office of the Ministry of Internal Affairs of Russia in the Yaroslavl region,"Управление МВД России по Ярославской области, Ярославль",55.7680089,37.647743,39.88447,57.62607,Yaroslavl
Омск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,73.36452,54.99135,Omsk
Улан-Удэ,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-02,1,1,NA,NA,NA,NA,107.584,51.83359,Ulan-Ude
Москва,ОМВД России по району Сокол г. Москвы,2022-03-03,225,6,OMVD of Russia in the area of ​​Sokol Moscow,ОМВД России по району Сокол г. Москвы,55.80043,37.51794,37.6173,55.75583,Moscow
Москва,ОМВД Алтуфьевский,2022-03-03,225,16,OMVD Altufyevsky,"ОМВД Алтуфьевский, Москва",55.889507,37.585362,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Митино г. Москвы,2022-03-03,225,23,Department of the Ministry of Internal Affairs of Russia in the district of Mitino city of Moscow,Отдел МВД России по району Митино г. Москвы,55.85803,37.3426,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Текстильщики,2022-03-03,225,18,Department of the Ministry of Internal Affairs of Russia in the area of ​​textiles,"Отдел МВД России по району Текстильщики, Москва",55.72594,37.71579,37.6173,55.75583,Moscow
Москва,ОМВД России по району Проспект Вернадского г. Москвы,2022-03-03,225,16,OMVD of Russia in the district Prospekt Vernadsky Moscow,ОМВД России по району Проспект Вернадского г. Москвы,55.67482,37.49531,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Хорошево-Мневники г. Москвы,2022-03-03,225,1,Department of the Ministry of Internal Affairs of Russia in the district of Khoroshevo-Mesvniki Moscow,Отдел МВД России по району Хорошево-Мневники г. Москвы,55.79041,37.4642,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Люблино,2022-03-03,225,17,Department of the Ministry of Internal Affairs of Russia in the area of ​​Lublino,"Отдел МВД России по району Люблино, Москва",55.66987,37.75103,37.6173,55.75583,Moscow
Москва,ОМВД России по району Академический г. Москвы,2022-03-03,225,1,OMVD of Russia in the area of ​​the academic Moscow,ОМВД России по району Академический г. Москвы,55.68163,37.58746,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Арбат г. Москвы,2022-03-03,225,1,Department of the Ministry of Internal Affairs of Russia in the Arbat district of Moscow,Отдел МВД России по району Арбат г. Москвы,55.74781,37.58908,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-03-03,225,3,Department of the Ministry of Internal Affairs of Russia in the district of China-city of Moscow,Отдел МВД России по району Китай-город г. Москвы,55.7685,37.63139,37.6173,55.75583,Moscow
Москва,Лужники (отдел полиции по охране с/к),2022-03-03,225,6,Luzhniki (Police Department with / K),"Лужники (отдел полиции по охране с/к), Москва",55.71947,37.55639,37.6173,55.75583,Moscow
Москва,ОМВД России по Пресненскому району г. Москвы,2022-03-03,225,5,OMVD of Russia in the Presnensky district of Moscow,ОМВД России по Пресненскому району г. Москвы,55.76062,37.5423,37.6173,55.75583,Moscow
Москва,Отдел МВД России по Мещанскому району г. Москвы,2022-03-03,225,2,Department of the Ministry of Internal Affairs of Russia in the Meshchansky district of Moscow,Отдел МВД России по Мещанскому району г. Москвы,55.7685,37.63139,37.6173,55.75583,Moscow
Москва,ОМВД России по району Тверской г. Москвы,2022-03-03,225,7,OMVD of Russia in the district of Tver Moscow,ОМВД России по району Тверской г. Москвы,55.76997,37.61325,37.6173,55.75583,Moscow
Москва,ОМВД России по району Очаково-Матвеевское г. Москвы,2022-03-03,225,1,NA,NA,NA,NA,37.6173,55.75583,Moscow
Москва,ОМВД России по району Чертаново Южное г. Москвы,2022-03-03,225,8,OMVD of Russia in the area of ​​Chertanovo South Moscow,ОМВД России по району Чертаново Южное г. Москвы,55.60066,37.59021,37.6173,55.75583,Moscow
Москва,ОМВД России по району Бутово Южное г. Москвы,2022-03-03,225,17,OMVD of Russia in the district of Butovo South Moscow,ОМВД России по району Бутово Южное г. Москвы,55.54416,37.54387,37.6173,55.75583,Moscow
Москва,ОМВД России по району Бирюлёво Восточное г. Москвы,2022-03-03,225,16,OMVD of Russia in the district of Biryulyo East Moscow,ОМВД России по району Бирюлёво Восточное г. Москвы,55.58268,37.69065,37.6173,55.75583,Moscow
Москва,ОМВД России по району Черемушки г. Москвы,2022-03-03,225,24,OMVD of Russia in the district of Cheryomushki in Moscow,ОМВД России по району Черемушки г. Москвы,55.66419,37.56408,37.6173,55.75583,Moscow
Москва,ОМВД Бутырский,2022-03-03,225,14,OMVD Butyrsky,"ОМВД Бутырский, Москва",55.8112,37.58936,37.6173,55.75583,Moscow
Москва,ОМВД Бибирево,2022-03-03,225,1,OMVD Bibirevo,"ОМВД Бибирево, Москва",55.8945,37.60167,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Щукино г. Москвы,2022-03-03,225,1,Department of the Ministry of Internal Affairs of Russia in the district of Schukino Moscow,Отдел МВД России по району Щукино г. Москвы,55.81043,37.45483,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Басманный г. Москвы,2022-03-03,225,1,Department of the Ministry of Internal Affairs of Russia in the district Basmannaya Moscow,Отдел МВД России по району Басманный г. Москвы,55.76985,37.66676,37.6173,55.75583,Moscow
Москва,Ломоносовский,2022-03-03,225,1,Lomonosovsky,"Ломоносовский, Москва",55.6955,37.55647,37.6173,55.75583,Moscow
Москва,ОМВД России по району Чертаново Центральное г. Москвы,2022-03-03,225,1,OMVD of Russia in the area of ​​Chertanovo Central Moscow,ОМВД России по району Чертаново Центральное г. Москвы,55.6187,37.59461,37.6173,55.75583,Moscow
Москва,ОМВД России по Ломоновскому району г. Москвы,2022-03-03,225,1,NA,ОМВД России по Ломоновскому району г. Москвы,NA,NA,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Южное Тушино г. Москвы,2022-03-03,225,1,Department of the Ministry of Internal Affairs of Russia in the South Tushino district of Moscow,Отдел МВД России по району Южное Тушино г. Москвы,55.83939,37.4362,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Измайлово г. Москвы,2022-03-03,225,1,Department of the Ministry of Internal Affairs of Russia in the area of ​​Izmailovo Moscow,Отдел МВД России по району Измайлово г. Москвы,55.79829,37.79737,37.6173,55.75583,Moscow
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 23",2022-03-03,225,23,NA,NA,NA,NA,37.6173,55.75583,Moscow
Санкт-Петербург,Отдел полиции № 8 Кировского района г. Санкт-Петербурга,2022-03-03,159,1,Police Department No. 8 Kirovsky District of St. Petersburg,Отдел полиции № 8 Кировского района г. Санкт-Петербурга,59.8414,30.22806,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел МВД России по району Митино г. Москвы,2022-03-03,159,1,NA,NA,NA,NA,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 7 Фрунзенского района г. Санкт-Петербурга,2022-03-03,159,12,Police Department No. 7 Frunzensky District of St. Petersburg,Отдел полиции № 7 Фрунзенского района г. Санкт-Петербурга,59.82654,30.41108,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 13 Красногвардейского района г. Санкт-Петербурга,2022-03-03,159,4,Police Department No. 13 of the Krasnogvardeisky District of St. Petersburg,Отдел полиции № 13 Красногвардейского района г. Санкт-Петербурга,59.94142,30.48794,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 52 Красногвардейского района г. Санкт-Петербурга,2022-03-03,159,6,Police Department No. 52 of the Krasnogvardeisky District of St. Petersburg,Отдел полиции № 52 Красногвардейского района г. Санкт-Петербурга,59.93166,30.4194,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 51 Московского района г. Санкт-Петербурга,2022-03-03,159,6,Police Department No. 51 Moscow District of St. Petersburg,Отдел полиции № 51 Московского района г. Санкт-Петербурга,59.84048,30.32983,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 36 Выборгского района г. Санкт-Петербурга,2022-03-03,159,13,Department of Police No. 36 of the Vyborg district of St. Petersburg,Отдел полиции № 36 Выборгского района г. Санкт-Петербурга,60.02671,30.32713,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 26 по Красногвардейскому району г. Санкт-Петербурга,2022-03-03,159,5,Police Department No. 26 in the Krasnogvardeisky District of St. Petersburg,Отдел полиции № 26 по Красногвардейскому району г. Санкт-Петербурга,59.96174,30.48647,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 29 Московского района г. Санкт-Петербурга,2022-03-03,159,5,Police Department No. 29 Moscow District of St. Petersburg,Отдел полиции № 29 Московского района г. Санкт-Петербурга,59.86036,30.31186,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 3 Калининского района г. Санкт-Петербурга,2022-03-03,159,3,Police Department No. 3 Kalininsky District of St. Petersburg,Отдел полиции № 3 Калининского района г. Санкт-Петербурга,60.01907,30.41495,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 1 Адмиралтейского района г. Санкт-Петербурга,2022-03-03,159,6,Police Department No. 1 Admiralty District of St. Petersburg,Отдел полиции № 1 Адмиралтейского района г. Санкт-Петербурга,59.93244,30.29893,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 14 Фрунзенского района г. Санкт-Петербурга,2022-03-03,159,18,Police Department No. 14 Frunzensky District of St. Petersburg,Отдел полиции № 14 Фрунзенского района г. Санкт-Петербурга,59.83935,30.38671,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 4 Пушкинского района г. Санкт-Петербурга,2022-03-03,159,4,Police Department No. 4 Pushkinsky District of St. Petersburg,Отдел полиции № 4 Пушкинского района г. Санкт-Петербурга,59.73695,30.40553,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 70 Невского района г. Санкт-Петербурга,2022-03-03,159,2,Police Department No. 70 Nevsky District of St. Petersburg,Отдел полиции № 70 Невского района г. Санкт-Петербурга,59.88335,30.45471,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 66 Красногвардейского района г. Санкт-Петербурга,2022-03-03,159,4,Police Department No. 66 of the Krasnogvardeisky district of St. Petersburg,Отдел полиции № 66 Красногвардейского района г. Санкт-Петербурга,59.97714,30.42703,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 28 Центрального района г. Санкт-Петербурга,2022-03-03,159,1,Police Department No. 28 of the Central District of St. Petersburg,Отдел полиции № 28 Центрального района г. Санкт-Петербурга,59.92033,30.33995,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 34 Приморского района г. Санкт-Петербурга,2022-03-03,159,1,NA,NA,NA,NA,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 35 Приморского района г. Санкт-Петербурга,2022-03-03,159,8,Police Department No. 35 Primorsky District of St. Petersburg,Отдел полиции № 35 Приморского района г. Санкт-Петербурга,59.99489,30.28418,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 33 Московского района г. Санкт-Петербурга,2022-03-03,159,7,Police Department No. 33 of the Moscow District of St. Petersburg,Отдел полиции № 33 Московского района г. Санкт-Петербурга,59.8597,30.3514,30.36091,59.93106,St. Petersburg
